locationId,rate,2015,2016,2017
18014,Total de víctimas de lesiones culposas en siniestros viales,2,10,2
18014,Total de víctimas de violaciones,0,0,0
18014,Total de víctimas de otros delitos contra la integridad sexual,0,0,7
18014,Total de hechos de amenazas,4,9,8
18014,Total de delitos contra la propiedad,25,15,12
18014,Total de hechos de robos,5,4,3
18014,Total de hechos de hurtos,4,5,3
18014,Total de víctimas de trata de personas por provincia de origen,,,
18014,Total de víctimas de trata de personas por provincia de captación,,,
18021,Total de hechos delictivos,11644,10156,9121
18021,Total de víctimas de delitos contra las personas,2074,1124,1642
18021,Total de víctimas de homicidios dolosos,11,5,1
18021,Total de víctimas de lesiones dolosas,1390,738,1028
18021,Total de víctimas de muertes en siniestros viales,24,23,0
18021,Total de víctimas de lesiones culposas en siniestros viales,502,224,535
18021,Total de víctimas de violaciones,97,55,16
18021,Total de víctimas de otros delitos contra la integridad sexual,208,139,77
18021,Total de hechos de amenazas,1874,1406,1912
18021,Total de delitos contra la propiedad,6286,6494,4883
18021,Total de hechos de robos,3479,3847,3175
18021,Total de hechos de hurtos,1150,954,853
18021,Total de víctimas de trata de personas por provincia de origen,,,
18021,Total de víctimas de trata de personas por provincia de captación,,,
18028,Total de hechos delictivos,281,224,228
18028,Total de víctimas de delitos contra las personas,58,46,40
18028,Total de víctimas de homicidios dolosos,1,0,0
18028,Total de víctimas de lesiones dolosas,36,34,32
18028,Total de víctimas de muertes en siniestros viales,2,2,0
18028,Total de víctimas de lesiones culposas en siniestros viales,16,7,3
18028,Total de víctimas de violaciones,2,5,3
18028,Total de víctimas de otros delitos contra la integridad sexual,5,3,2
18028,Total de hechos de amenazas,32,23,35
18028,Total de delitos contra la propiedad,130,108,120
18028,Total de hechos de robos,19,20,17
18028,Total de hechos de hurtos,19,20,22
18028,Total de víctimas de trata de personas por provincia de origen,,,
18028,Total de víctimas de trata de personas por provincia de captación,,,
18035,Total de hechos delictivos,482,525,820
18035,Total de víctimas de delitos contra las personas,104,121,127
18035,Total de víctimas de homicidios dolosos,2,0,0
18035,Total de víctimas de lesiones dolosas,69,95,83
18035,Total de víctimas de muertes en siniestros viales,1,3,0
18035,Total de víctimas de lesiones culposas en siniestros viales,22,12,28
18035,Total de víctimas de violaciones,12,6,10
18035,Total de víctimas de otros delitos contra la integridad sexual,1,16,17
18035,Total de hechos de amenazas,49,41,118
18035,Total de delitos contra la propiedad,242,265,463
18035,Total de hechos de robos,71,71,151
18035,Total de hechos de hurtos,67,83,174
18035,Total de víctimas de trata de personas por provincia de origen,,,
18035,Total de víctimas de trata de personas por provincia de captación,,,
18042,Total de hechos delictivos,343,222,209
18042,Total de víctimas de delitos contra las personas,59,33,53
18042,Total de víctimas de homicidios dolosos,1,0,0
18042,Total de víctimas de lesiones dolosas,43,27,32
18042,Total de víctimas de muertes en siniestros viales,2,0,0
18042,Total de víctimas de lesiones culposas en siniestros viales,8,5,20
18042,Total de víctimas de violaciones,5,0,0
18042,Total de víctimas de otros delitos contra la integridad sexual,4,2,4
18042,Total de hechos de amenazas,43,30,38
18042,Total de delitos contra la propiedad,150,103,77
18042,Total de hechos de robos,53,37,22
18042,Total de hechos de hurtos,40,20,28
18042,Total de víctimas de trata de personas por provincia de origen,,,
18042,Total de víctimas de trata de personas por provincia de captación,,,
18049,Total de hechos delictivos,450,464,423
18049,Total de víctimas de delitos contra las personas,101,126,92
18049,Total de víctimas de homicidios dolosos,0,1,1
18049,Total de víctimas de lesiones dolosas,75,86,60
18049,Total de víctimas de muertes en siniestros viales,3,2,0
18049,Total de víctimas de lesiones culposas en siniestros viales,16,26,17
18049,Total de víctimas de violaciones,4,5,7
18049,Total de víctimas de otros delitos contra la integridad sexual,2,8,1
18049,Total de hechos de amenazas,67,69,73
18049,Total de delitos contra la propiedad,220,208,197
18049,Total de hechos de robos,86,65,87
18049,Total de hechos de hurtos,68,81,88
18049,Total de víctimas de trata de personas por provincia de origen,,,
18049,Total de víctimas de trata de personas por provincia de captación,,,
18056,Total de hechos delictivos,116,146,210
18056,Total de víctimas de delitos contra las personas,27,20,41
18056,Total de víctimas de homicidios dolosos,0,1,0
18056,Total de víctimas de lesiones dolosas,22,15,31
18056,Total de víctimas de muertes en siniestros viales,1,4,0
18056,Total de víctimas de lesiones culposas en siniestros viales,0,0,6
18056,Total de víctimas de violaciones,3,1,7
18056,Total de víctimas de otros delitos contra la integridad sexual,4,1,3
18056,Total de hechos de amenazas,18,13,11
18056,Total de delitos contra la propiedad,49,95,132
18056,Total de hechos de robos,18,29,61
18056,Total de hechos de hurtos,2,7,19
18056,Total de víctimas de trata de personas por provincia de origen,,,
18056,Total de víctimas de trata de personas por provincia de captación,,,
18063,Total de hechos delictivos,256,232,127
18063,Total de víctimas de delitos contra las personas,48,52,28
18063,Total de víctimas de homicidios dolosos,0,1,0
18063,Total de víctimas de lesiones dolosas,38,31,18
18063,Total de víctimas de muertes en siniestros viales,0,3,0
18063,Total de víctimas de lesiones culposas en siniestros viales,5,8,7
18063,Total de víctimas de violaciones,3,2,1
18063,Total de víctimas de otros delitos contra la integridad sexual,4,0,0
18063,Total de hechos de amenazas,28,24,9
18063,Total de delitos contra la propiedad,114,105,63
18063,Total de hechos de robos,29,33,10
18063,Total de hechos de hurtos,25,14,21
18063,Total de víctimas de trata de personas por provincia de origen,,,
18063,Total de víctimas de trata de personas por provincia de captación,,,
18070,Total de hechos delictivos,1754,1391,1935
18070,Total de víctimas de delitos contra las personas,406,316,372
18070,Total de víctimas de homicidios dolosos,1,0,0
18070,Total de víctimas de lesiones dolosas,334,257,317
18070,Total de víctimas de muertes en siniestros viales,5,3,1
18070,Total de víctimas de lesiones culposas en siniestros viales,38,37,36
18070,Total de víctimas de violaciones,6,18,17
18070,Total de víctimas de otros delitos contra la integridad sexual,32,14,23
18070,Total de hechos de amenazas,263,181,408
18070,Total de delitos contra la propiedad,609,590,726
18070,Total de hechos de robos,239,226,329
18070,Total de hechos de hurtos,244,223,264
18070,Total de víctimas de trata de personas por provincia de origen,,,
18070,Total de víctimas de trata de personas por provincia de captación,,,
18077,Total de hechos delictivos,167,153,213
18077,Total de víctimas de delitos contra las personas,29,41,47
18077,Total de víctimas de homicidios dolosos,0,0,0
18077,Total de víctimas de lesiones dolosas,16,26,36
18077,Total de víctimas de muertes en siniestros viales,0,0,0
18077,Total de víctimas de lesiones culposas en siniestros viales,8,13,9
18077,Total de víctimas de violaciones,0,5,0
18077,Total de víctimas de otros delitos contra la integridad sexual,2,0,2
18077,Total de hechos de amenazas,17,29,27
18077,Total de delitos contra la propiedad,93,63,111
18077,Total de hechos de robos,26,15,33
18077,Total de hechos de hurtos,27,20,37
18077,Total de víctimas de trata de personas por provincia de origen,,,
18077,Total de víctimas de trata de personas por provincia de captación,,,
18084,Total de hechos delictivos,740,682,744
18084,Total de víctimas de delitos contra las personas,108,127,130
18084,Total de víctimas de homicidios dolosos,4,0,0
18084,Total de víctimas de lesiones dolosas,57,84,85
18084,Total de víctimas de muertes en siniestros viales,9,4,1
18084,Total de víctimas de lesiones culposas en siniestros viales,24,28,32
18084,Total de víctimas de violaciones,8,16,12
18084,Total de víctimas de otros delitos contra la integridad sexual,17,10,13
18084,Total de hechos de amenazas,49,56,84
18084,Total de delitos contra la propiedad,350,332,299
18084,Total de hechos de robos,118,102,123
18084,Total de hechos de hurtos,120,109,75
18084,Total de víctimas de trata de personas por provincia de origen,,,
18084,Total de víctimas de trata de personas por provincia de captación,,,
18091,Total de hechos delictivos,400,425,367
18091,Total de víctimas de delitos contra las personas,107,122,94
18091,Total de víctimas de homicidios dolosos,0,2,0
18091,Total de víctimas de lesiones dolosas,84,80,58
18091,Total de víctimas de muertes en siniestros viales,4,4,0
18091,Total de víctimas de lesiones culposas en siniestros viales,9,30,30
18091,Total de víctimas de violaciones,4,5,4
18091,Total de víctimas de otros delitos contra la integridad sexual,3,3,4
18091,Total de hechos de amenazas,62,57,57
18091,Total de delitos contra la propiedad,136,147,105
18091,Total de hechos de robos,47,48,47
18091,Total de hechos de hurtos,45,52,28
18091,Total de víctimas de trata de personas por provincia de origen,,,
18091,Total de víctimas de trata de personas por provincia de captación,,,
18098,Total de hechos delictivos,175,108,150
18098,Total de víctimas de delitos contra las personas,34,27,48
18098,Total de víctimas de homicidios dolosos,0,1,0
18098,Total de víctimas de lesiones dolosas,23,18,45
18098,Total de víctimas de muertes en siniestros viales,0,0,0
18098,Total de víctimas de lesiones culposas en siniestros viales,7,6,3
18098,Total de víctimas de violaciones,0,2,0
18098,Total de víctimas de otros delitos contra la integridad sexual,0,0,0
18098,Total de hechos de amenazas,24,25,25
18098,Total de delitos contra la propiedad,65,42,48
18098,Total de hechos de robos,17,16,16
18098,Total de hechos de hurtos,13,11,11
18098,Total de víctimas de trata de personas por provincia de origen,,,
18098,Total de víctimas de trata de personas por provincia de captación,,,
18105,Total de hechos delictivos,788,639,680
18105,Total de víctimas de delitos contra las personas,159,160,193
18105,Total de víctimas de homicidios dolosos,4,0,1
18105,Total de víctimas de lesiones dolosas,117,124,143
18105,Total de víctimas de muertes en siniestros viales,8,2,0
18105,Total de víctimas de lesiones culposas en siniestros viales,20,20,36
18105,Total de víctimas de violaciones,10,4,8
18105,Total de víctimas de otros delitos contra la integridad sexual,13,9,0
18105,Total de hechos de amenazas,96,83,77
18105,Total de delitos contra la propiedad,437,314,342
18105,Total de hechos de robos,119,104,119
18105,Total de hechos de hurtos,154,105,101
18105,Total de víctimas de trata de personas por provincia de origen,,,
18105,Total de víctimas de trata de personas por provincia de captación,,,
18112,Total de hechos delictivos,648,575,668
18112,Total de víctimas de delitos contra las personas,108,120,119
18112,Total de víctimas de homicidios dolosos,1,2,2
18112,Total de víctimas de lesiones dolosas,74,69,71
18112,Total de víctimas de muertes en siniestros viales,5,3,0
18112,Total de víctimas de lesiones culposas en siniestros viales,19,34,36
18112,Total de víctimas de violaciones,8,11,5
18112,Total de víctimas de otros delitos contra la integridad sexual,3,8,2
18112,Total de hechos de amenazas,43,47,48
18112,Total de delitos contra la propiedad,386,326,410
18112,Total de hechos de robos,152,143,225
18112,Total de hechos de hurtos,123,89,112
18112,Total de víctimas de trata de personas por provincia de origen,,,
18112,Total de víctimas de trata de personas por provincia de captación,,,
18119,Total de hechos delictivos,1376,1401,1705
18119,Total de víctimas de delitos contra las personas,213,260,258
18119,Total de víctimas de homicidios dolosos,4,0,2
18119,Total de víctimas de lesiones dolosas,135,180,205
18119,Total de víctimas de muertes en siniestros viales,3,14,0
18119,Total de víctimas de lesiones culposas en siniestros viales,45,49,22
18119,Total de víctimas de violaciones,4,4,13
18119,Total de víctimas de otros delitos contra la integridad sexual,20,9,19
18119,Total de hechos de amenazas,183,195,377
18119,Total de delitos contra la propiedad,765,808,863
18119,Total de hechos de robos,309,423,480
18119,Total de hechos de hurtos,247,182,200
18119,Total de víctimas de trata de personas por provincia de origen,,,
18119,Total de víctimas de trata de personas por provincia de captación,,,
18126,Total de hechos delictivos,338,360,290
18126,Total de víctimas de delitos contra las personas,85,123,55
18126,Total de víctimas de homicidios dolosos,0,0,1
18126,Total de víctimas de lesiones dolosas,59,76,33
18126,Total de víctimas de muertes en siniestros viales,0,1,0
18126,Total de víctimas de lesiones culposas en siniestros viales,20,38,17
18126,Total de víctimas de violaciones,4,3,2
18126,Total de víctimas de otros delitos contra la integridad sexual,8,4,8
18126,Total de hechos de amenazas,37,18,26
18126,Total de delitos contra la propiedad,139,165,140
18126,Total de hechos de robos,41,29,29
18126,Total de hechos de hurtos,44,30,33
18126,Total de víctimas de trata de personas por provincia de origen,,,
18126,Total de víctimas de trata de personas por provincia de captación,,,
18133,Total de hechos delictivos,657,632,479
18133,Total de víctimas de delitos contra las personas,73,81,53
18133,Total de víctimas de homicidios dolosos,0,0,1
18133,Total de víctimas de lesiones dolosas,50,49,35
18133,Total de víctimas de muertes en siniestros viales,0,5,0
18133,Total de víctimas de lesiones culposas en siniestros viales,18,24,12
18133,Total de víctimas de violaciones,2,3,2
18133,Total de víctimas de otros delitos contra la integridad sexual,6,0,2
18133,Total de hechos de amenazas,82,64,101
18133,Total de delitos contra la propiedad,431,407,269
18133,Total de hechos de robos,221,207,149
18133,Total de hechos de hurtos,87,89,35
18133,Total de víctimas de trata de personas por provincia de origen,,,
18133,Total de víctimas de trata de personas por provincia de captación,,,
18140,Total de hechos delictivos,258,214,177
18140,Total de víctimas de delitos contra las personas,46,53,24
18140,Total de víctimas de homicidios dolosos,0,0,0
18140,Total de víctimas de lesiones dolosas,33,29,15
18140,Total de víctimas de muertes en siniestros viales,0,1,0
18140,Total de víctimas de lesiones culposas en siniestros viales,9,16,6
18140,Total de víctimas de violaciones,1,0,0
18140,Total de víctimas de otros delitos contra la integridad sexual,4,0,1
18140,Total de hechos de amenazas,40,34,21
18140,Total de delitos contra la propiedad,117,99,104
18140,Total de hechos de robos,34,34,49
18140,Total de hechos de hurtos,40,23,16
18140,Total de víctimas de trata de personas por provincia de origen,,,
18140,Total de víctimas de trata de personas por provincia de captación,,,
18147,Total de hechos delictivos,189,215,165
18147,Total de víctimas de delitos contra las personas,42,41,29
18147,Total de víctimas de homicidios dolosos,1,0,0
18147,Total de víctimas de lesiones dolosas,24,31,20
18147,Total de víctimas de muertes en siniestros viales,4,4,0
18147,Total de víctimas de lesiones culposas en siniestros viales,4,1,8
18147,Total de víctimas de violaciones,3,0,0
18147,Total de víctimas de otros delitos contra la integridad sexual,1,4,0
18147,Total de hechos de amenazas,22,34,24
18147,Total de delitos contra la propiedad,93,105,78
18147,Total de hechos de robos,36,29,20
18147,Total de hechos de hurtos,23,32,20
18147,Total de víctimas de trata de personas por provincia de origen,,,
18147,Total de víctimas de trata de personas por provincia de captación,,,
18154,Total de hechos delictivos,148,103,65
18154,Total de víctimas de delitos contra las personas,24,10,9
18154,Total de víctimas de homicidios dolosos,0,0,0
18154,Total de víctimas de lesiones dolosas,14,8,2
18154,Total de víctimas de muertes en siniestros viales,2,2,0
18154,Total de víctimas de lesiones culposas en siniestros viales,6,0,3
18154,Total de víctimas de violaciones,4,0,2
18154,Total de víctimas de otros delitos contra la integridad sexual,3,1,0
18154,Total de hechos de amenazas,7,13,11
18154,Total de delitos contra la propiedad,81,56,29
18154,Total de hechos de robos,14,8,15
18154,Total de hechos de hurtos,22,9,2
18154,Total de víctimas de trata de personas por provincia de origen,,,
18154,Total de víctimas de trata de personas por provincia de captación,,,
18161,Total de hechos delictivos,213,225,154
18161,Total de víctimas de delitos contra las personas,39,38,17
18161,Total de víctimas de homicidios dolosos,0,0,0
18161,Total de víctimas de lesiones dolosas,25,26,8
18161,Total de víctimas de muertes en siniestros viales,6,0,0
18161,Total de víctimas de lesiones culposas en siniestros viales,5,10,5
18161,Total de víctimas de violaciones,0,0,0
18161,Total de víctimas de otros delitos contra la integridad sexual,1,4,0
18161,Total de hechos de amenazas,14,19,40
18161,Total de delitos contra la propiedad,112,118,64
18161,Total de hechos de robos,31,49,12
18161,Total de hechos de hurtos,34,23,11
18161,Total de víctimas de trata de personas por provincia de origen,,,
18161,Total de víctimas de trata de personas por provincia de captación,,,
18168,Total de hechos delictivos,1270,1057,1478
18168,Total de víctimas de delitos contra las personas,194,190,180
18168,Total de víctimas de homicidios dolosos,2,0,1
18168,Total de víctimas de lesiones dolosas,142,138,117
18168,Total de víctimas de muertes en siniestros viales,3,3,0
18168,Total de víctimas de lesiones culposas en siniestros viales,29,33,49
18168,Total de víctimas de violaciones,21,6,28
18168,Total de víctimas de otros delitos contra la integridad sexual,13,6,27
18168,Total de hechos de amenazas,180,176,311
18168,Total de delitos contra la propiedad,637,505,579
18168,Total de hechos de robos,217,149,200
18168,Total de hechos de hurtos,235,185,204
18168,Total de víctimas de trata de personas por provincia de origen,,,
18168,Total de víctimas de trata de personas por provincia de captación,,,
18175,Total de hechos delictivos,85,93,109
18175,Total de víctimas de delitos contra las personas,19,19,29
18175,Total de víctimas de homicidios dolosos,0,2,0
18175,Total de víctimas de lesiones dolosas,14,12,25
18175,Total de víctimas de muertes en siniestros viales,0,0,0
18175,Total de víctimas de lesiones culposas en siniestros viales,0,0,1
18175,Total de víctimas de violaciones,0,0,0
18175,Total de víctimas de otros delitos contra la integridad sexual,1,1,0
18175,Total de hechos de amenazas,8,14,35
18175,Total de delitos contra la propiedad,39,44,31
18175,Total de hechos de robos,12,9,5
18175,Total de hechos de hurtos,13,7,13
18175,Total de víctimas de trata de personas por provincia de origen,,,
18175,Total de víctimas de trata de personas por provincia de captación,,,
30,Total de hechos delictivos,37376,38851,45098
30,Total de víctimas de delitos contra las personas,10939,11194,11276
30,Total de víctimas de homicidios dolosos,63,58,49
30,Total de víctimas de lesiones dolosas,2665,2650,2747
30,Total de víctimas de muertes en siniestros viales,223,181,183
30,Total de víctimas de lesiones culposas en siniestros viales,2883,3118,3258
30,Total de víctimas de violaciones,44,75,53
30,Total de víctimas de otros delitos contra la integridad sexual,117,175,220
30,Total de hechos de amenazas,3503,3473,3858
30,Total de delitos contra la propiedad,16282,16492,20106
30,Total de hechos de robos,6681,6127,7145
30,Total de hechos de hurtos,5421,6037,7081
30,Total de víctimas de trata de personas por provincia de origen,0,3,0
30,Total de víctimas de trata de personas por provincia de captación,1,0,0
30008,Total de hechos delictivos,1578,1741,1825
30008,Total de víctimas de delitos contra las personas,450,386,395
30008,Total de víctimas de homicidios dolosos,2,0,0
30008,Total de víctimas de lesiones dolosas,139,96,135
30008,Total de víctimas de muertes en siniestros viales,7,16,8
30008,Total de víctimas de lesiones culposas en siniestros viales,114,123,66
30008,Total de víctimas de violaciones,3,8,5
30008,Total de víctimas de otros delitos contra la integridad sexual,15,13,18
30008,Total de hechos de amenazas,234,203,230
30008,Total de delitos contra la propiedad,461,612,578
30008,Total de hechos de robos,123,140,123
30008,Total de hechos de hurtos,171,237,235
30008,Total de víctimas de trata de personas por provincia de origen,,,
30008,Total de víctimas de trata de personas por provincia de captación,,,
30015,Total de hechos delictivos,5003,4819,6647
30015,Total de víctimas de delitos contra las personas,1716,1600,1655
30015,Total de víctimas de homicidios dolosos,12,17,17
30015,Total de víctimas de lesiones dolosas,372,380,408
30015,Total de víctimas de muertes en siniestros viales,19,23,14
30015,Total de víctimas de lesiones culposas en siniestros viales,415,385,382
30015,Total de víctimas de violaciones,10,18,4
30015,Total de víctimas de otros delitos contra la integridad sexual,9,10,10
30015,Total de hechos de amenazas,794,552,609
30015,Total de delitos contra la propiedad,1880,1962,3426
30015,Total de hechos de robos,908,908,1666
30015,Total de hechos de hurtos,724,782,1133
30015,Total de víctimas de trata de personas por provincia de origen,,,
30015,Total de víctimas de trata de personas por provincia de captación,,,
30021,Total de hechos delictivos,735,832,1028
30021,Total de víctimas de delitos contra las personas,214,313,290
30021,Total de víctimas de homicidios dolosos,0,1,1
30021,Total de víctimas de lesiones dolosas,73,92,92
30021,Total de víctimas de muertes en siniestros viales,11,3,7
30021,Total de víctimas de lesiones culposas en siniestros viales,72,86,108
30021,Total de víctimas de violaciones,1,2,1
30021,Total de víctimas de otros delitos contra la integridad sexual,4,3,4
30021,Total de hechos de amenazas,80,99,103
30021,Total de delitos contra la propiedad,300,359,513
30021,Total de hechos de robos,88,109,147
30021,Total de hechos de hurtos,126,139,214
30021,Total de víctimas de trata de personas por provincia de origen,,,
30021,Total de víctimas de trata de personas por provincia de captación,,,
30028,Total de hechos delictivos,1033,1326,3069
30028,Total de víctimas de delitos contra las personas,344,425,795
30028,Total de víctimas de homicidios dolosos,2,3,2
30028,Total de víctimas de lesiones dolosas,94,113,145
30028,Total de víctimas de muertes en siniestros viales,18,12,14
30028,Total de víctimas de lesiones culposas en siniestros viales,107,124,340
30028,Total de víctimas de violaciones,0,0,5
30028,Total de víctimas de otros delitos contra la integridad sexual,4,1,14
30028,Total de hechos de amenazas,172,158,370
30028,Total de delitos contra la propiedad,319,445,1179
30028,Total de hechos de robos,75,98,238
30028,Total de hechos de hurtos,115,222,465
30028,Total de víctimas de trata de personas por provincia de origen,,,
30028,Total de víctimas de trata de personas por provincia de captación,,,
30035,Total de hechos delictivos,340,372,378
30035,Total de víctimas de delitos contra las personas,118,98,93
30035,Total de víctimas de homicidios dolosos,1,1,1
30035,Total de víctimas de lesiones dolosas,61,35,43
30035,Total de víctimas de muertes en siniestros viales,6,5,3
30035,Total de víctimas de lesiones culposas en siniestros viales,26,30,30
30035,Total de víctimas de violaciones,4,1,1
30035,Total de víctimas de otros delitos contra la integridad sexual,5,2,4
30035,Total de hechos de amenazas,34,29,12
30035,Total de delitos contra la propiedad,93,108,122
30035,Total de hechos de robos,19,35,51
30035,Total de hechos de hurtos,39,32,38
30035,Total de víctimas de trata de personas por provincia de origen,,,
30035,Total de víctimas de trata de personas por provincia de captación,,,
30042,Total de hechos delictivos,250,315,458
30042,Total de víctimas de delitos contra las personas,35,55,128
30042,Total de víctimas de homicidios dolosos,0,0,1
30042,Total de víctimas de lesiones dolosas,12,17,33
30042,Total de víctimas de muertes en siniestros viales,1,0,1
30042,Total de víctimas de lesiones culposas en siniestros viales,14,10,25
30042,Total de víctimas de violaciones,0,1,0
30042,Total de víctimas de otros delitos contra la integridad sexual,1,0,3
30042,Total de hechos de amenazas,16,28,32
30042,Total de delitos contra la propiedad,96,122,217
30042,Total de hechos de robos,31,26,44
30042,Total de hechos de hurtos,49,57,85
30042,Total de víctimas de trata de personas por provincia de origen,,,
30042,Total de víctimas de trata de personas por provincia de captación,,,
30049,Total de hechos delictivos,1467,1721,2890
30049,Total de víctimas de delitos contra las personas,523,536,1014
30049,Total de víctimas de homicidios dolosos,0,0,4
30049,Total de víctimas de lesiones dolosas,104,97,149
30049,Total de víctimas de muertes en siniestros viales,7,5,3
30049,Total de víctimas de lesiones culposas en siniestros viales,181,225,259
30049,Total de víctimas de violaciones,1,2,3
30049,Total de víctimas de otros delitos contra la integridad sexual,1,7,15
30049,Total de hechos de amenazas,97,110,240
30049,Total de delitos contra la propiedad,471,613,998
30049,Total de hechos de robos,205,232,333
30049,Total de hechos de hurtos,187,242,371
30049,Total de víctimas de trata de personas por provincia de origen,,,
30049,Total de víctimas de trata de personas por provincia de captación,,,
30056,Total de hechos delictivos,3014,3972,4329
30056,Total de víctimas de delitos contra las personas,1188,1390,941
30056,Total de víctimas de homicidios dolosos,0,3,2
30056,Total de víctimas de lesiones dolosas,306,383,339
30056,Total de víctimas de muertes en siniestros viales,4,7,23
30056,Total de víctimas de lesiones culposas en siniestros viales,362,478,359
30056,Total de víctimas de violaciones,6,15,12
30056,Total de víctimas de otros delitos contra la integridad sexual,10,33,28
30056,Total de hechos de amenazas,303,556,636
30056,Total de delitos contra la propiedad,1152,1263,1831
30056,Total de hechos de robos,433,486,577
30056,Total de hechos de hurtos,522,564,898
30056,Total de víctimas de trata de personas por provincia de origen,,,
30056,Total de víctimas de trata de personas por provincia de captación,,,
30063,Total de hechos delictivos,242,276,310
30063,Total de víctimas de delitos contra las personas,100,92,131
30063,Total de víctimas de homicidios dolosos,1,0,0
30063,Total de víctimas de lesiones dolosas,6,16,18
30063,Total de víctimas de muertes en siniestros viales,10,4,15
30063,Total de víctimas de lesiones culposas en siniestros viales,52,40,44
30063,Total de víctimas de violaciones,0,1,2
30063,Total de víctimas de otros delitos contra la integridad sexual,0,3,1
30063,Total de hechos de amenazas,18,29,19
30063,Total de delitos contra la propiedad,109,130,137
30063,Total de hechos de robos,25,43,24
30063,Total de hechos de hurtos,29,41,31
30063,Total de víctimas de trata de personas por provincia de origen,,,
30063,Total de víctimas de trata de personas por provincia de captación,,,
30070,Total de hechos delictivos,953,1194,1541
30070,Total de víctimas de delitos contra las personas,268,422,446
30070,Total de víctimas de homicidios dolosos,4,0,0
30070,Total de víctimas de lesiones dolosas,74,109,210
30070,Total de víctimas de muertes en siniestros viales,5,12,6
30070,Total de víctimas de lesiones culposas en siniestros viales,35,68,69
30070,Total de víctimas de violaciones,2,2,3
30070,Total de víctimas de otros delitos contra la integridad sexual,5,7,20
30070,Total de hechos de amenazas,93,162,243
30070,Total de delitos contra la propiedad,441,512,730
30070,Total de hechos de robos,139,193,208
30070,Total de hechos de hurtos,208,246,350
30070,Total de víctimas de trata de personas por provincia de origen,,,
30070,Total de víctimas de trata de personas por provincia de captación,,,
30077,Total de hechos delictivos,847,731,941
30077,Total de víctimas de delitos contra las personas,152,124,221
30077,Total de víctimas de homicidios dolosos,1,2,0
30077,Total de víctimas de lesiones dolosas,58,39,46
30077,Total de víctimas de muertes en siniestros viales,8,3,7
30077,Total de víctimas de lesiones culposas en siniestros viales,30,41,41
30077,Total de víctimas de violaciones,0,3,2
30077,Total de víctimas de otros delitos contra la integridad sexual,2,6,1
30077,Total de hechos de amenazas,62,43,29
30077,Total de delitos contra la propiedad,338,303,425
30077,Total de hechos de robos,70,66,78
30077,Total de hechos de hurtos,176,176,169
30077,Total de víctimas de trata de personas por provincia de origen,,,
30077,Total de víctimas de trata de personas por provincia de captación,,,
30084,Total de hechos delictivos,14617,14200,13985
30084,Total de víctimas de delitos contra las personas,3525,3474,3260
30084,Total de víctimas de homicidios dolosos,32,20,18
30084,Total de víctimas de lesiones dolosas,968,937,828
30084,Total de víctimas de muertes en siniestros viales,30,26,23
30084,Total de víctimas de lesiones culposas en siniestros viales,872,801,801
30084,Total de víctimas de violaciones,3,15,7
30084,Total de víctimas de otros delitos contra la integridad sexual,30,54,61
30084,Total de hechos de amenazas,1128,1127,1010
30084,Total de delitos contra la propiedad,8198,7657,7834
30084,Total de hechos de robos,3922,3059,3005
30084,Total de hechos de hurtos,2118,2251,2330
30084,Total de víctimas de trata de personas por provincia de origen,,,
30084,Total de víctimas de trata de personas por provincia de captación,,,
30088,Total de hechos delictivos,632,500,415
30088,Total de víctimas de delitos contra las personas,201,143,124
30088,Total de víctimas de homicidios dolosos,0,0,0
30088,Total de víctimas de lesiones dolosas,54,32,23
30088,Total de víctimas de muertes en siniestros viales,5,2,0
30088,Total de víctimas de lesiones culposas en siniestros viales,34,47,18
30088,Total de víctimas de violaciones,0,0,2
30088,Total de víctimas de otros delitos contra la integridad sexual,4,2,4
30088,Total de hechos de amenazas,66,59,41
30088,Total de delitos contra la propiedad,281,213,204
30088,Total de hechos de robos,59,56,48
30088,Total de hechos de hurtos,134,100,91
30088,Total de víctimas de trata de personas por provincia de origen,,,
30088,Total de víctimas de trata de personas por provincia de captación,,,
30091,Total de hechos delictivos,738,732,697
30091,Total de víctimas de delitos contra las personas,262,234,232
30091,Total de víctimas de homicidios dolosos,2,1,0
30091,Total de víctimas de lesiones dolosas,48,58,66
30091,Total de víctimas de muertes en siniestros viales,4,1,4
30091,Total de víctimas de lesiones culposas en siniestros viales,32,41,49
30091,Total de víctimas de violaciones,8,1,1
30091,Total de víctimas de otros delitos contra la integridad sexual,7,9,12
30091,Total de hechos de amenazas,59,67,48
30091,Total de delitos contra la propiedad,255,219,225
30091,Total de hechos de robos,40,46,39
30091,Total de hechos de hurtos,70,94,121
30091,Total de víctimas de trata de personas por provincia de origen,,,
30091,Total de víctimas de trata de personas por provincia de captación,,,
30098,Total de hechos delictivos,2656,2818,1434
30098,Total de víctimas de delitos contra las personas,867,897,253
30098,Total de víctimas de homicidios dolosos,3,7,2
30098,Total de víctimas de lesiones dolosas,139,107,61
30098,Total de víctimas de muertes en siniestros viales,14,17,5
30098,Total de víctimas de lesiones culposas en siniestros viales,300,327,118
30098,Total de víctimas de violaciones,4,4,0
30098,Total de víctimas de otros delitos contra la integridad sexual,18,17,9
30098,Total de hechos de amenazas,172,137,109
30098,Total de delitos contra la propiedad,670,919,536
30098,Total de hechos de robos,194,285,256
30098,Total de hechos de hurtos,293,397,189
30098,Total de víctimas de trata de personas por provincia de origen,,,
30098,Total de víctimas de trata de personas por provincia de captación,,,
